room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
128472,631724,Entire home/apt,,Clignancourt,1,5.0,4.0,1.0,152.0,5,48.892122,2.34358,2015-01-13 19:17:35.973
128796,636362,Entire home/apt,,Saint-Gervais,70,4.5,3.0,1.0,109.0,1,48.854964,2.362846,2015-01-12 23:33:47.100
129335,635583,Private room,,Pont-de-Flandre,4,5.0,2.0,1.0,46.0,2,48.896301,2.383269,2015-01-13 02:20:29.987
129666,639331,Entire home/apt,,Grenelle,68,4.5,2.0,1.0,135.0,2,48.851856,2.294042,2015-01-13 09:55:06.120
130129,5639,Entire home/apt,,Archives,4,5.0,2.0,1.0,138.0,4,48.861681,2.360404,2015-01-13 04:56:26.087
130420,641777,Entire home/apt,,Rochechouart,64,4.5,6.0,3.0,254.0,1,48.88066,2.344199,2015-01-13 08:24:38.368
130838,608953,Entire home/apt,,Batignolles,5,5.0,4.0,2.0,116.0,2,48.884175,2.321209,2015-01-12 22:54:26.608
131380,288574,Entire home/apt,,Archives,37,4.5,3.0,1.0,174.0,3,48.858489,2.365663,2015-01-13 01:56:13.177
131436,646774,Entire home/apt,,Ecole-Militaire,30,5.0,2.0,1.0,188.0,3,48.850323,2.317306,2015-01-13 07:32:27.203
131487,76355,Entire home/apt,,Ternes,45,4.5,4.0,1.0,188.0,2,48.880563,2.297498,2015-01-13 12:51:37.670
132471,651030,Entire home/apt,,Roquette,20,5.0,4.0,1.0,159.0,3,48.856035,2.374115,2015-01-13 08:38:14.709
132533,599491,Entire home/apt,,Necker,72,4.0,2.0,1.0,72.0,1,48.842806,2.302876,2015-01-13 15:15:20.139
132994,653074,Entire home/apt,,Arts-et-Metiers,33,4.5,2.0,1.0,130.0,3,48.863396,2.358264,2015-01-13 09:48:59.297
133562,655815,Entire home/apt,,Picpus,13,5.0,2.0,1.0,71.0,5,48.835426,2.395579,2015-01-13 15:51:16.176
133710,656386,Entire home/apt,,Notre-Dame,1,5.0,3.0,1.0,212.0,3,48.852954,2.353764,2015-01-13 04:33:01.944
134308,659261,Entire home/apt,,Villette,4,5.0,4.0,1.0,116.0,3,48.886984,2.378989,2015-01-13 13:25:39.393
134392,639449,Entire home/apt,,Saint-Vincent-de-Paul,5,4.5,2.0,1.0,77.0,6,48.883968,2.362683,2015-01-13 22:32:56.785
135253,663188,Entire home/apt,,Epinettes,68,4.5,6.0,2.0,143.0,3,48.892067,2.317481,2015-01-13 05:15:08.633
135987,666189,Entire home/apt,,Combat,78,5.0,2.0,1.0,87.0,3,48.878076,2.38608,2015-01-13 01:50:16.524
136656,668978,Entire home/apt,,Plaine-Monceau,26,5.0,11.0,4.0,724.0,3,48.880136,2.300544,2015-01-13 18:20:54.333
137963,673952,Entire home/apt,,Petit-Montrouge,84,4.0,6.0,2.0,101.0,2,48.824379,2.327366,2015-01-13 21:13:10.707
136687,656386,Entire home/apt,,Jardin-des-Plantes,4,5.0,2.0,1.0,194.0,1,48.842177,2.350076,2015-01-13 21:37:35.445
136836,667671,Entire home/apt,,Arts-et-Metiers,8,5.0,2.0,1.0,130.0,2,48.866682,2.361416,2015-01-13 10:02:47.064
136872,669739,Entire home/apt,,Ecole-Militaire,1,5.0,2.0,1.0,203.0,5,48.852282,2.311323,2015-01-13 13:54:13.159
136936,371460,Entire home/apt,,Halles,13,4.0,2.0,,152.0,4,48.864571,2.345039,2015-01-13 20:56:36.204
137112,670637,Entire home/apt,,Roquette,101,4.5,4.0,1.0,138.0,1,48.857594,2.391746,2015-01-13 12:08:17.017
137857,673733,Entire home/apt,,Père-Lachaise,1,4.5,2.0,1.0,87.0,1,48.857673,2.395659,2015-01-13 09:42:55.351
138299,675323,Private room,,Saint-Georges,8,4.5,2.0,1.0,101.0,2,48.88154,2.330656,2015-01-13 02:40:48.749
138478,676052,Entire home/apt,,Hôpital-Saint-Louis,20,4.5,4.0,1.0,94.0,2,48.874922,2.370837,2015-01-13 21:31:42.386
138548,676353,Entire home/apt,,Halles,156,5.0,2.0,0.0,123.0,3,48.862769,2.348345,2015-01-13 01:57:08.116
139129,392684,Private room,,Saint-Lambert,46,5.0,2.0,1.0,109.0,3,48.839421,2.301793,2015-01-13 08:51:40.063
139889,630305,Entire home/apt,,Pont-de-Flandre,5,5.0,6.0,3.0,217.0,1,48.892321,2.37926,2015-01-13 08:00:48.509
140015,647550,Private room,,Grenelle,5,5.0,2.0,1.0,138.0,4,48.847369,2.298924,2015-01-13 21:37:58.758
140017,682394,Entire home/apt,,Chaillot,43,5.0,2.0,1.0,101.0,3,48.872466,2.294045,2015-01-13 21:49:25.561
140067,682476,Entire home/apt,,Odeon,104,4.5,4.0,1.0,169.0,2,48.852171,2.338566,2015-01-13 00:11:36.935
140211,683098,Private room,,Bonne-Nouvelle,0,,1.0,1.0,58.0,1,48.866017,2.351165,2015-01-13 15:03:43.188
140355,683627,Entire home/apt,,Combat,3,4.5,2.0,1.0,87.0,1,48.87488,2.377248,2015-01-13 03:28:47.339
140407,683914,Entire home/apt,,Belleville,48,4.5,3.0,1.0,130.0,3,48.870805,2.386696,2015-01-13 08:38:57.944
140821,264687,Entire home/apt,,Mail,5,4.5,2.0,1.0,111.0,5,48.866907,2.342763,2015-01-12 22:43:27.275
141727,689117,Entire home/apt,,Charonne,1,4.5,2.0,1.0,80.0,2,48.854959,2.406186,2015-01-13 12:52:49.150
142507,596692,Entire home/apt,,Maison-Blanche,22,4.5,4.0,1.0,72.0,1,48.825209,2.357516,2015-01-13 14:12:49.239
142859,692915,Entire home/apt,,Clignancourt,13,4.5,6.0,3.0,246.0,5,48.886471,2.347368,2015-01-12 21:37:10.084
142863,692915,Entire home/apt,,Clignancourt,7,4.5,4.0,2.0,143.0,5,48.886922,2.345867,2015-01-12 22:08:10.379
143343,695581,Entire home/apt,,Clignancourt,45,4.5,2.0,1.0,85.0,4,48.884293,2.341212,2015-01-13 21:38:24.621
143356,683606,Private room,,Saint-Ambroise,3,4.0,2.0,1.0,87.0,1,48.862666,2.374909,2015-01-13 22:57:58.379
143926,697804,Entire home/apt,,Clignancourt,1,5.0,2.0,1.0,69.0,1,48.895588,2.35292,2015-01-13 02:08:54.490
144368,699788,Entire home/apt,,Bonne-Nouvelle,3,4.5,5.0,2.0,185.0,5,48.86694,2.352269,2015-01-13 21:43:37.319
144559,700490,Entire home/apt,,Clignancourt,35,5.0,5.0,2.0,210.0,4,48.8936,2.34587,2015-01-13 14:38:02.757
144701,370033,Entire home/apt,,Villette,1,4.0,2.0,1.0,58.0,15,48.888154,2.375582,2015-01-13 02:54:05.455
144902,701642,Entire home/apt,,Saint-Ambroise,4,4.5,2.0,1.0,246.0,3,48.861609,2.37602,2015-01-11 22:21:42.235
144959,702063,Entire home/apt,,Père-Lachaise,2,5.0,4.0,2.0,109.0,7,48.867433,2.392392,2015-01-13 03:06:41.214
145473,704379,Entire home/apt,,Arts-et-Metiers,13,5.0,4.0,2.0,246.0,2,48.865421,2.352312,2015-01-13 03:18:18.673
145694,434906,Entire home/apt,,Notre-Dame-des-Champs,6,4.5,5.0,3.0,130.0,7,48.84588,2.322366,2015-01-12 23:41:46.886
146013,706474,Entire home/apt,,Hôpital-Saint-Louis,39,4.5,2.0,1.0,80.0,2,48.879964,2.363892,2015-01-13 06:02:31.141
146390,708119,Entire home/apt,,Petit-Montrouge,5,5.0,3.0,1.0,116.0,3,48.829309,2.330441,2015-01-13 19:00:53.485
146638,709002,Entire home/apt,,Saint-Georges,16,4.5,4.0,1.0,145.0,3,48.882401,2.336862,2015-01-13 18:07:59.760
146926,551556,Entire home/apt,,Porte-Saint-Martin,1,5.0,4.0,2.0,174.0,4,48.870613,2.36778,2015-01-13 21:32:32.984
148082,715335,Entire home/apt,,Rochechouart,8,5.0,2.0,1.0,109.0,4,48.882223,2.347203,2015-01-13 08:06:38.916
148243,700417,Entire home/apt,,Ternes,18,4.5,2.0,1.0,187.0,2,48.876831,2.292274,2015-01-12 22:31:58.995
148255,536284,Entire home/apt,,Necker,16,4.5,3.0,1.0,116.0,2,48.846221,2.307776,2015-01-12 23:48:31.188
148360,5780909,Entire home/apt,,Porte-Saint-Martin,35,5.0,2.0,1.0,85.0,5,48.87173,2.365529,2015-01-13 10:28:07.779
148392,716561,Entire home/apt,,Bonne-Nouvelle,203,4.5,4.0,1.0,138.0,2,48.867298,2.348092,2015-01-13 13:55:44.427
148675,707788,Entire home/apt,,Maison-Blanche,54,5.0,3.0,1.0,109.0,2,48.828772,2.349182,2015-01-13 16:52:11.976
148830,715012,Entire home/apt,,Bel-Air,0,,3.0,1.0,101.0,7,48.83739,2.405293,2015-01-13 06:08:27.155
148876,718316,Entire home/apt,,Clignancourt,11,4.5,5.0,2.0,130.0,3,48.894909,2.347831,2015-01-13 10:52:31.249
148970,718953,Entire home/apt,,Charonne,23,4.5,5.0,2.0,114.0,3,48.857441,2.404085,2015-01-13 21:08:36.017
149534,715590,Entire home/apt,,Enfants-Rouges,19,5.0,6.0,2.0,275.0,5,48.86636,2.361844,2015-01-12 23:42:03.098
149582,721533,Entire home/apt,,Maison-Blanche,0,,5.0,2.0,130.0,3,48.826147,2.359821,2015-01-13 04:34:39.454
149630,721700,Entire home/apt,,Notre-Dame-des-Champs,45,4.5,3.0,1.0,109.0,2,48.844876,2.323098,2015-01-13 09:24:53.844
149674,721823,Entire home/apt,,Saint-Germain-des-Prés,35,4.5,2.0,1.0,145.0,3,48.853833,2.335557,2015-01-13 14:08:36.134
149684,715590,Private room,,Enfants-Rouges,34,5.0,3.0,1.0,100.0,2,48.865304,2.36058,2015-01-13 15:10:21.538
149695,9845,Entire home/apt,,Rochechouart,7,5.0,4.0,2.0,138.0,5,48.88222,2.34465,2015-01-13 16:25:26.315
149729,722018,Entire home/apt,,Batignolles,0,,2.0,1.0,159.0,2,48.886691,2.320551,2015-01-13 20:10:49.109
149730,722078,Entire home/apt,,Bonne-Nouvelle,38,5.0,2.0,1.0,145.0,4,48.868837,2.350417,2015-01-13 20:16:57.922
149766,259930,Entire home/apt,,Porte-Dauphine,208,4.5,2.0,1.0,97.0,1,48.86957,2.274999,2015-01-11 22:21:57.282
149959,646162,Entire home/apt,,Hôpital-Saint-Louis,27,5.0,2.0,1.0,203.0,3,48.874878,2.365086,2015-01-13 17:18:35.583
150247,76355,Entire home/apt,,Faubourg-du-Roule,96,4.5,6.0,2.0,377.0,2,48.874724,2.297381,2015-01-13 20:50:46.767
150751,108584,Entire home/apt,,Hôpital-Saint-Louis,1,4.0,4.0,3.0,261.0,3,48.870646,2.372632,2015-01-13 19:58:38.866
150800,726311,Private room,,Combat,12,4.5,2.0,1.0,98.0,4,48.874385,2.384758,2015-01-12 22:14:51.058
150937,726874,Entire home/apt,,Notre-Dame-des-Champs,10,5.0,4.0,2.0,507.0,4,48.845581,2.331691,2015-01-13 12:17:31.743
151020,727223,Entire home/apt,,Bonne-Nouvelle,9,5.0,4.0,1.0,141.0,1,48.864214,2.348148,2015-01-13 21:20:10.046
151393,142032,Entire home/apt,,Jardin-des-Plantes,59,4.5,4.0,1.0,113.0,3,48.838895,2.357531,2015-01-13 06:25:34.971
151553,729627,Entire home/apt,,Halles,27,4.5,2.0,1.0,116.0,3,48.863059,2.345953,2015-01-11 20:46:13.472
151569,729704,Entire home/apt,,Combat,5,4.5,4.0,1.0,104.0,3,48.874769,2.380043,2015-01-12 22:20:47.051
151748,730396,Entire home/apt,,Saint-Thomas-dAquin,11,5.0,3.0,1.0,152.0,3,48.852662,2.328074,2015-01-13 16:59:38.808
151898,731031,Entire home/apt,,Epinettes,0,,4.0,2.0,101.0,5,48.887598,2.322875,2015-01-13 05:46:01.486
151935,731088,Entire home/apt,,Saint-Thomas-dAquin,22,5.0,2.0,1.0,101.0,4,48.855552,2.32347,2015-01-13 09:32:01.804
152063,22027,Entire home/apt,,Saint-Georges,70,4.0,3.0,1.0,116.0,2,48.881173,2.33675,2015-01-13 23:15:31.346
153031,735880,Private room,,Halles,2,4.5,4.0,1.0,217.0,6,48.861112,2.346112,2015-01-13 17:18:57.799
153190,736580,Entire home/apt,,Sorbonne,18,5.0,2.0,1.0,174.0,7,48.852892,2.345239,2015-01-13 06:58:13.691
153272,732807,Entire home/apt,,Sainte-Marguerite,5,5.0,2.0,1.0,87.0,3,48.852978,2.391645,2015-01-13 15:39:17.404
153674,739021,Entire home/apt,,Saint-Vincent-de-Paul,26,4.5,4.0,1.0,116.0,4,48.881831,2.365103,2015-01-13 04:12:11.172
154230,741821,Entire home/apt,,Rochechouart,11,4.5,4.0,1.0,109.0,1,48.8785,2.342905,2015-01-13 08:34:23.033
154292,137719,Entire home/apt,,Combat,10,4.5,2.0,1.0,85.0,1,48.875619,2.385974,2015-01-13 15:10:59.559
154602,743671,Entire home/apt,,Roquette,10,4.5,6.0,2.0,217.0,5,48.854364,2.372366,2015-01-13 21:09:01.670
154605,743673,Entire home/apt,,Europe,0,,4.0,1.0,300.0,4,48.879118,2.313108,2015-01-13 21:26:55.474
154984,726311,Private room,,Combat,11,5.0,2.0,1.0,99.0,4,48.874418,2.3834,2015-01-13 07:09:44.103
155072,726311,Private room,,Combat,8,4.0,2.0,1.0,99.0,4,48.8746,2.384866,2015-01-13 16:32:11.940
155266,367198,Entire home/apt,,Combat,9,4.5,5.0,2.0,145.0,4,48.876896,2.379987,2015-01-13 09:51:27.484
155540,748129,Entire home/apt,,Goutte-dOr,6,4.5,4.0,1.0,142.0,7,48.885604,2.351853,2015-01-13 11:45:13.237
155581,748267,Entire home/apt,,Mail,30,4.5,4.0,1.0,145.0,2,48.86826,2.343558,2015-01-13 16:12:55.737
155881,546229,Entire home/apt,,Grandes-Carrières,17,3.5,5.0,2.0,188.0,4,48.884408,2.335515,2015-01-13 21:03:52.208
156071,750414,Entire home/apt,,Saint-Avoye,25,5.0,2.0,1.0,290.0,4,48.862183,2.356489,2015-01-13 13:48:36.169
156309,751415,Entire home/apt,,Goutte-dOr,0,,2.0,1.0,116.0,3,48.884358,2.352575,2015-01-13 11:52:31.991
156789,753277,Entire home/apt,,Porte-Saint-Martin,138,4.5,4.0,1.0,163.0,2,48.87185,2.362141,2015-01-13 08:27:08.246
156649,209754,Private room,,Saint-Ambroise,1,,2.0,1.0,129.0,2,48.863114,2.385914,2015-01-13 21:03:57.873
156695,753066,Entire home/apt,,Gare,9,4.5,2.0,1.0,94.0,4,48.826177,2.369603,2015-01-12 22:56:55.935
156864,753715,Entire home/apt,,Saint-Lambert,16,5.0,2.0,1.0,78.0,7,48.835176,2.292885,2015-01-13 16:32:15.431
156929,101494,Entire home/apt,,Bonne-Nouvelle,50,4.5,1.0,2.0,145.0,3,48.86485,2.347337,2015-01-11 20:46:42.419
157051,754483,Entire home/apt,,Saint-Georges,13,5.0,4.0,1.0,130.0,3,48.882624,2.336333,2015-01-13 09:05:45.040
157240,755412,Entire home/apt,,Belleville,0,,3.0,1.0,80.0,7,48.872518,2.389563,2015-01-13 02:23:19.971
157292,755452,Entire home/apt,,Javel 15Art,13,5.0,2.0,1.0,129.0,2,48.84667,2.285564,2015-01-13 07:35:10.935
157524,152242,Entire home/apt,,Arsenal,26,4.5,6.0,2.0,341.0,6,48.85522,2.363822,2015-01-13 05:11:19.707
157748,757486,Entire home/apt,,Saint-Victor,78,4.5,2.0,1.0,187.0,4,48.849142,2.355302,2015-01-13 01:58:22.708
157826,729627,Entire home/apt,,Halles,6,3.5,3.0,3.0,101.0,3,48.864431,2.346497,2015-01-13 09:51:36.570
158027,758589,Private room,,Père-Lachaise,31,5.0,2.0,1.0,55.0,2,48.858659,2.400492,2015-01-13 04:18:27.676
158610,761399,Entire home/apt,,Mail,2,5.0,3.0,2.0,261.0,1,48.864855,2.345849,2015-01-13 11:31:22.015
158818,762164,Entire home/apt,,Folie-Méricourt,48,4.5,2.0,1.0,94.0,4,48.867249,2.372782,2015-01-13 06:32:54.052
158853,288574,Entire home/apt,,Necker,43,5.0,4.0,1.0,135.0,3,48.843893,2.32185,2015-01-13 10:11:23.198
159010,763051,Private room,,Sainte-Marguerite,0,,3.0,1.0,109.0,2,48.850716,2.384349,2015-01-13 00:07:45.827
159077,763328,Entire home/apt,,Folie-Méricourt,16,4.5,4.0,1.0,71.0,7,48.870363,2.376184,2015-01-13 06:52:32.198
159158,752811,Entire home/apt,,Clignancourt,35,5.0,4.0,1.0,116.0,2,48.889121,2.351094,2015-01-13 15:24:39.629
159182,763627,Entire home/apt,,Porte-Saint-Denis,1,5.0,4.0,1.0,174.0,1,48.870713,2.352664,2015-01-13 18:09:43.679
159191,262565,Entire home/apt,,Muette,31,4.0,6.0,2.0,433.0,3,48.860923,2.284427,2015-01-13 19:08:20.535
160077,766576,Entire home/apt,,Monnaie,55,4.5,4.0,1.0,290.0,3,48.854174,2.339425,2015-01-13 04:29:42.614
160220,767876,Entire home/apt,,Mail,3,,2.0,1.0,94.0,4,48.865541,2.343007,2015-01-13 19:39:04.999
160418,633311,Entire home/apt,,Archives,2,4.0,3.0,1.0,225.0,2,48.858523,2.363752,2015-01-13 13:15:46.354
161294,272464,Entire home/apt,,Clignancourt,21,5.0,4.0,1.0,114.0,2,48.893448,2.340412,2015-01-12 22:03:16.490
161299,771994,Entire home/apt,,Père-Lachaise,5,5.0,2.0,1.0,116.0,2,48.863837,2.400097,2015-01-12 22:33:16.077
161459,460143,Entire home/apt,,Batignolles,70,4.5,4.0,1.0,87.0,4,48.883838,2.320712,2015-01-13 15:05:35.991
161668,773341,Entire home/apt,,Arsenal,149,5.0,2.0,1.0,174.0,3,48.851392,2.363531,2015-01-13 10:04:52.601
161703,773449,Private room,,Clignancourt,0,,2.0,1.0,121.0,15,48.887346,2.342952,2015-01-13 13:49:18.592
161979,774630,Entire home/apt,,Clignancourt,1,5.0,2.0,1.0,87.0,5,48.891493,2.347682,2015-01-13 16:00:21.342
162016,774671,Entire home/apt,,Goutte-dOr,17,5.0,2.0,1.0,72.0,1,48.888083,2.358543,2015-01-13 20:05:57.458
162141,775032,Entire home/apt,,Notre-Dame,3,4.5,4.0,1.0,188.0,3,48.850873,2.357085,2015-01-13 06:03:43.296
162146,775038,Entire home/apt,,Saint-Avoye,45,4.5,3.0,,196.0,1,48.862652,2.352964,2015-01-13 06:33:11.052
162163,775000,Entire home/apt,,Madeleine,231,4.5,4.0,1.0,85.0,1,48.873729,2.324562,2015-01-13 08:14:33.513
162670,777318,Entire home/apt,,Mail,27,5.0,2.0,1.0,246.0,5,48.866927,2.344529,2015-01-13 07:46:09.523
163098,779017,Entire home/apt,,Villette,8,5.0,2.0,1.0,87.0,1,48.892453,2.372755,2015-01-12 23:18:06.831
163181,779223,Private room,,Roquette,47,4.5,2.0,1.0,87.0,3,48.853654,2.376531,2015-01-13 07:41:03.242
163328,779732,Entire home/apt,,Quinze-Vingts,0,,2.0,1.0,174.0,6,48.849667,2.374583,2015-01-11 20:38:05.405
163384,726311,Private room,,Combat,16,4.5,2.0,1.0,98.0,4,48.874973,2.384834,2015-01-13 02:23:43.081
163532,780518,Entire home/apt,,Chaillot,2,3.5,4.0,1.0,210.0,2,48.868226,2.289981,2015-01-13 17:56:48.296
164203,783458,Entire home/apt,,Porte-Saint-Martin,21,4.5,4.0,2.0,123.0,3,48.871741,2.363528,2015-01-13 07:29:13.058
164306,783873,Entire home/apt,,Hôpital-Saint-Louis,9,5.0,2.0,1.0,85.0,8,48.871787,2.375183,2015-01-13 18:37:32.889
164451,784300,Entire home/apt,,Clignancourt,15,5.0,2.0,1.0,100.0,2,48.88475,2.349023,2015-01-13 06:39:38.666
164555,784761,Entire home/apt,,Quinze-Vingts,118,4.5,4.0,1.0,167.0,2,48.85025,2.379507,2015-01-13 17:50:01.726
164608,784099,Entire home/apt,,Notre-Dame,26,5.0,2.0,1.0,137.0,2,48.850486,2.357984,2015-01-11 20:38:28.298
164762,746383,Entire home/apt,,Val-de-Grace,17,4.5,6.0,2.0,362.0,4,48.841293,2.338897,2015-01-13 12:24:37.683
164869,786056,Entire home/apt,,Plaine-Monceau,7,4.5,2.0,1.0,116.0,2,48.885654,2.304751,2015-01-11 22:18:13.122
165307,788384,Entire home/apt,,Odeon,21,5.0,2.0,1.0,217.0,3,48.849345,2.335431,2015-01-13 16:00:37.633
165527,788971,Entire home/apt,,Goutte-dOr,4,4.5,4.0,2.0,188.0,3,48.889015,2.358881,2015-01-13 12:04:34.823
165409,788732,Entire home/apt,,Enfants-Rouges,31,4.5,2.0,1.0,113.0,4,48.865977,2.362485,2015-01-13 00:02:12.837
165596,789522,Entire home/apt,,Jardin-des-Plantes,87,5.0,4.0,2.0,203.0,4,48.842938,2.350904,2015-01-13 19:40:11.474
165701,789865,Entire home/apt,,Clignancourt,6,5.0,3.0,1.0,101.0,5,48.894733,2.344535,2015-01-13 03:43:22.813
165712,789924,Entire home/apt,,Belleville,1,5.0,3.0,2.0,174.0,3,48.870903,2.393343,2015-01-13 04:47:58.268
166270,792679,Entire home/apt,,Auteuil,5,5.0,4.0,1.0,174.0,2,48.853546,2.268171,2015-01-13 09:26:40.644
166297,792782,Entire home/apt,,Faubourg-du-Roule,2,5.0,3.0,1.0,203.0,6,48.87421,2.305873,2015-01-13 12:18:47.625
166351,792953,Entire home/apt,,Hôpital-Saint-Louis,22,5.0,2.0,1.0,99.0,5,48.870823,2.369675,2015-01-13 18:16:54.706
166366,175748,Entire home/apt,,Arsenal,10,4.5,2.0,1.0,80.0,3,48.850709,2.362633,2015-01-13 19:53:48.699
166370,793032,Entire home/apt,,Hôpital-Saint-Louis,28,5.0,4.0,2.0,138.0,2,48.875269,2.367793,2015-01-13 20:18:17.573
166430,793221,Entire home/apt,,Saint-Georges,9,4.0,2.0,1.0,123.0,1,48.881969,2.331921,2015-01-12 23:43:57.040
166679,794093,Entire home/apt,,Rochechouart,3,5.0,2.0,1.0,217.0,7,48.878932,2.3472,2015-01-12 22:57:38.853
166696,789620,Entire home/apt,,Place-Vendôme,1,,4.0,1.0,564.0,3,48.867792,2.332147,2015-01-13 00:44:46.655
167155,796641,Private room,,Rochechouart,30,4.5,2.0,1.0,85.0,1,48.882861,2.348538,2015-01-13 22:03:32.478
167212,197709,Entire home/apt,,Archives,5,4.5,2.0,1.0,188.0,6,48.859399,2.365046,2015-01-13 01:08:50.245
167867,800159,Entire home/apt,,Halles,36,4.5,8.0,2.0,435.0,4,48.859751,2.345095,2015-01-13 16:01:05.977
167939,257853,Private room,,Folie-Méricourt,52,4.5,2.0,1.0,85.0,1,48.867405,2.370765,2015-01-11 22:04:50.337
167998,469865,Entire home/apt,,Place-Vendôme,35,5.0,4.0,1.0,362.0,2,48.865946,2.330628,2015-01-13 03:02:22.407
168217,801658,Entire home/apt,,Amérique,0,,2.0,1.0,116.0,1,48.879059,2.3887,2015-01-12 23:12:27.514
168341,931843,Entire home/apt,,Saint-Thomas-dAquin,4,5.0,4.0,1.0,123.0,2,48.859314,2.32826,2015-01-13 11:53:24.039
168582,803619,Entire home/apt,,Notre-Dame-des-Champs,76,5.0,4.0,1.0,188.0,2,48.846423,2.321506,2015-01-13 10:18:29.402
168623,803822,Entire home/apt,,Parc-de-Montsouris,4,5.0,3.0,1.0,138.0,1,48.827232,2.333653,2015-01-13 14:39:52.130
168652,803981,Entire home/apt,,Goutte-dOr,13,4.5,2.0,1.0,94.0,4,48.888894,2.355656,2015-01-13 17:57:23.924
168695,804158,Entire home/apt,,Auteuil,1,4.0,1.0,1.0,72.0,15,48.847292,2.275005,2015-01-13 22:29:22.025
168757,804390,Entire home/apt,,Archives,27,4.5,3.0,1.0,188.0,3,48.858353,2.364373,2015-01-13 02:06:02.858
168778,804438,Entire home/apt,,Clignancourt,48,5.0,4.0,1.0,90.0,2,48.896891,2.347113,2015-01-13 04:13:22.081
168978,805257,Entire home/apt,,Roquette,110,4.5,2.0,1.0,123.0,3,48.857445,2.38101,2015-01-12 22:28:07.279
169029,805473,Entire home/apt,,Palais-Royal,27,5.0,2.0,1.0,159.0,1,48.865438,2.334767,2015-01-13 03:43:45.048
169050,805564,Entire home/apt,,Ternes,17,4.5,1.0,1.0,71.0,5,48.88077,2.294694,2015-01-13 05:47:41.019
169157,101494,Entire home/apt,,Saint-Gervais,44,4.5,2.0,1.0,152.0,3,48.858495,2.35885,2015-01-13 17:06:58.874
169500,547267,Entire home/apt,,Porte-Saint-Martin,87,5.0,2.0,1.0,139.0,4,48.873751,2.361418,2015-01-12 23:30:46.622
169635,808553,Entire home/apt,,Plaisance,9,5.0,4.0,2.0,130.0,5,48.831716,2.32333,2015-01-13 13:22:32.602
169703,805473,Entire home/apt,,Palais-Royal,31,5.0,2.0,1.0,130.0,1,48.864254,2.336091,2015-01-13 20:53:24.722
169749,805473,Entire home/apt,,Palais-Royal,10,4.5,4.0,1.0,210.0,3,48.864132,2.33409,2015-01-12 22:46:27.375
169751,809075,Entire home/apt,,Parc-de-Montsouris,6,4.5,4.0,1.0,130.0,2,48.828604,2.337078,2015-01-12 22:58:01.971
169823,789620,Entire home/apt,,Odeon,5,4.0,3.0,1.0,275.0,3,48.850588,2.336779,2015-01-13 06:16:07.670
169851,809446,Entire home/apt,,Picpus,19,5.0,3.0,1.0,100.0,1,48.840117,2.396799,2015-01-13 09:06:59.207
169955,789620,Entire home/apt,,Champs-Elysées,0,,6.0,3.0,724.0,7,48.872111,2.29695,2015-01-13 20:25:06.193
169975,810057,Entire home/apt,,Rochechouart,11,5.0,2.0,1.0,116.0,2,48.876947,2.34382,2015-01-13 22:29:31.546
170126,810890,Shared room,,Grandes-Carrières,0,,2.0,1.0,65.0,4,48.893329,2.333742,2015-01-13 11:07:35.734
170670,810062,Private room,,Roquette,29,5.0,1.0,1.0,68.0,1,48.856025,2.383929,2015-01-13 14:34:21.854
170975,761399,Entire home/apt,,Bonne-Nouvelle,6,5.0,3.0,2.0,217.0,2,48.865074,2.347554,2015-01-13 20:00:11.296
171159,193142,Entire home/apt,,Madeleine,30,4.5,2.0,1.0,87.0,1,48.87276,2.323073,2015-01-13 12:05:09.336
171658,819015,Entire home/apt,,Gare,4,5.0,3.0,1.0,101.0,5,48.824245,2.36236,2015-01-13 10:43:02.135
171762,819390,Entire home/apt,,Grandes-Carrières,11,4.5,4.0,2.0,145.0,2,48.887135,2.332903,2015-01-13 21:57:32.111
171765,819182,Private room,,Gros-Caillou,166,5.0,2.0,1.0,109.0,1,48.85633,2.304087,2015-01-13 22:16:00.605
171964,820320,Entire home/apt,,Clignancourt,20,5.0,2.0,1.0,116.0,3,48.889679,2.340358,2015-01-13 16:08:29.388
172026,820786,Entire home/apt,,Europe,5,5.0,2.0,1.0,101.0,4,48.882425,2.322433,2015-01-13 22:47:29.427
172686,824018,Entire home/apt,,Saint-Lambert,8,5.0,4.0,2.0,159.0,3,48.83351,2.285213,2015-01-13 11:08:10.559
173107,809887,Entire home/apt,,Saint-Ambroise,14,5.0,2.0,1.0,116.0,3,48.858604,2.369522,2015-01-13 01:53:20.678
173294,825857,Entire home/apt,,Saint-Vincent-de-Paul,3,5.0,2.0,1.0,84.0,4,48.882277,2.350471,2015-01-13 21:34:42.666
173355,827674,Entire home/apt,,Faubourg-du-Roule,0,,2.0,1.0,181.0,1,48.874566,2.305885,2015-01-13 01:03:39.861
173592,829103,Private room,,Saint-Lambert,13,4.5,2.0,1.0,72.0,1,48.830717,2.303423,2015-01-12 23:05:35.687
173732,748924,Entire home/apt,,Notre-Dame-des-Champs,147,4.5,3.0,1.0,138.0,1,48.843235,2.332833,2015-01-13 13:29:46.284
173942,830764,Entire home/apt,,Archives,54,4.5,2.0,1.0,104.0,6,48.860975,2.365162,2015-01-13 08:36:04.537
